fiscal_year,year,month,month_numeric,day,date_stamp,volume_in_mn,value_in_cr,released_on,updated_on,data_source,data_url
2025-26,2025,December,12,23,2025-12-23,1.95,27401.32,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,24,2025-12-24,1.82,25868.17,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,25,2025-12-25,0.00,0.00,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,26,2025-12-26,2.16,27958.17,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,27,2025-12-27,0.00,0.00,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,28,2025-12-28,0.00,0.00,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,29,2025-12-29,2.66,31970.82,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,30,2025-12-30,2.68,33066.17,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2025,December,12,31,2025-12-31,2.02,28194.75,2026-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,1,2026-01-01,1.35,20634.49,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,2,2026-01-02,1.42,21714.07,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,3,2026-01-03,1.54,22679.97,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,4,2026-01-04,0.00,0.00,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,5,2026-01-05,1.81,23176.63,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,6,2026-01-06,2.07,27331.39,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,7,2026-01-07,1.96,26044.05,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,8,2026-01-08,1.88,24923.53,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,9,2026-01-09,1.83,24118.44,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,10,2026-01-10,0.00,0.00,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,11,2026-01-11,0.00,0.00,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,12,2026-01-12,2.41,27942.45,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,13,2026-01-13,2.75,31683.06,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,14,2026-01-14,1.77,22912.36,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,15,2026-01-15,1.15,14503.11,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,16,2026-01-16,1.63,19411.19,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,17,2026-01-17,1.77,21995.74,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,18,2026-01-18,0.00,0.00,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,19,2026-01-19,1.88,22104.87,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,20,2026-01-20,2.13,27479.11,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,21,2026-01-21,1.96,26788.21,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,22,2026-01-22,1.85,25606.67,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,23,2026-01-23,1.69,24122.36,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,24,2026-01-24,0.00,0.00,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,25,2026-01-25,0.00,0.00,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,26,2026-01-26,0.00,0.00,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,27,2026-01-27,1.68,21372.01,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,28,2026-01-28,2.71,31749.87,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,29,2026-01-29,2.59,33336.16,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,30,2026-01-30,2.20,31578.03,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,January,1,31,2026-01-31,1.86,28207.58,2026-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,1,2026-02-01,,,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,2,2026-02-02,1.80,24408.44,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,3,2026-02-03,2.06,29526.13,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,4,2026-02-04,1.89,27399.79,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,5,2026-02-05,1.93,26238.32,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,6,2026-02-06,1.89,27218.43,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,7,2026-02-07,1.74,23705.42,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,8,2026-02-08,,,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,9,2026-02-09,1.84,21892.13,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,10,2026-02-10,2.16,25728.16,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,11,2026-02-11,2.03,25860.38,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,12,2026-02-12,1.62,22000.74,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,13,2026-02-13,1.91,26289.00,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,14,2026-02-14,,,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,15,2026-02-15,,,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,16,2026-02-16,2.55,30694.71,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,17,2026-02-17,2.73,33430.86,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,18,2026-02-18,2.13,28821.82,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,19,2026-02-19,1.52,21800.45,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,20,2026-02-20,1.92,28607.58,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,21,2026-02-21,1.86,25927.40,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,22,2026-02-22,,,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,23,2026-02-23,1.82,22997.94,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,24,2026-02-24,2.01,27507.11,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,25,2026-02-25,1.94,26283.06,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,26,2026-02-26,1.87,26545.40,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,27,2026-02-27,1.83,26899.87,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,February,2,28,2026-02-28,,,2026-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,1,2026-03-01,,,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,2,2026-03-02,2.43,32786.20,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,3,2026-03-03,1.65,23025.85,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,4,2026-03-04,1.25,15772.44,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,5,2026-03-05,2.00,26161.68,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,6,2026-03-06,2.03,27787.48,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,7,2026-03-07,1.88,26081.87,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,8,2026-03-08,,,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,9,2026-03-09,1.96,25813.72,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,10,2026-03-10,2.22,29483.12,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,11,2026-03-11,2.09,27897.84,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,12,2026-03-12,1.96,27520.46,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,13,2026-03-13,1.88,25978.20,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,14,2026-03-14,,,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,15,2026-03-15,,,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,16,2026-03-16,2.71,34598.81,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,17,2026-03-17,2.82,35987.70,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,18,2026-03-18,2.31,34197.25,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,19,2026-03-19,1.35,18509.89,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,20,2026-03-20,1.96,26733.66,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2025-26,2026,March,3,21,2026-03-21,0.50,6330.09,2026-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
